Created with UCDetector 1.10.0	2015-09-10 17:30:37	http://www.ucdetector.org/	
com.adaptavant.crm.dao.DataStoreUtil.updateTimestamp(DataStoreUtil.java:1195)	Method "DataStoreUtil.updateTimestamp(PutContext)" has 0 references	DataStoreUtil.updateTimestamp(PutContext)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.AccountDAO.<init>(AccountDAO.java:31)	Class "AccountDAO" has 0 references	AccountDAO	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.DealDAO.getDealsAssociatedWithContact(DealDAO.java:79)	Method "DealDAO.getDealsAssociatedWithContact(String,List<String>,String)" has 0 references	DealDAO.getDealsAssociatedWithContact(String,List<String>,String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.DealDAO.getDealsForLinkedTags(DealDAO.java:111)	Method "DealDAO.getDealsForLinkedTags(String,List<String>)" has 0 references	DealDAO.getDealsForLinkedTags(String,List<String>)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.MigrationDAO_v3.getAllTasksForAccount(MigrationDAO_v3.java:916)	Method "MigrationDAO_v3.getAllTasksForAccount(String,int,String)" has 0 references	MigrationDAO_v3.getAllTasksForAccount(String,int,String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.DepartmentToGroupRelationDAO.get_v1(DepartmentToGroupRelationDAO.java:16)	Method "DepartmentToGroupRelationDAO.get_v1(Key)" has 0 references	DepartmentToGroupRelationDAO.get_v1(Key)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.OAuthPresenceDAO.getOAuthPresenceEntity(OAuthPresenceDAO.java:91)	Method "OAuthPresenceDAO.getOAuthPresenceEntity(String)" has 0 references	OAuthPresenceDAO.getOAuthPresenceEntity(String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.DataStoreObjectDAO.set(DataStoreObjectDAO.java:26)	Method "DataStoreObjectDAO.set(String,Object)" has 0 references	DataStoreObjectDAO.set(String,Object)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.DataStoreObjectDAO.get(DataStoreObjectDAO.java:259)	Method "DataStoreObjectDAO.get(List<String>)" has 0 references	DataStoreObjectDAO.get(List<String>)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.UserDAO.put_v1(UserDAO.java:26)	Method "UserDAO.put_v1(Entity)" has 0 references	UserDAO.put_v1(Entity)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.UserDAO.get_v1(UserDAO.java:36)	Method "UserDAO.get_v1(String,String,Boolean)" has 0 references	UserDAO.get_v1(String,String,Boolean)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.TaskDAO.deleteBulkTasks(TaskDAO.java:122)	Method "TaskDAO.deleteBulkTasks(String,List<String>)" has 0 references	TaskDAO.deleteBulkTasks(String,List<String>)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dao.TaskDAO.getColumnNameForTask(TaskDAO.java:150)	Change visibility of Method "TaskDAO.getColumnNameForTask(String)" to private	TaskDAO.getColumnNameForTask(String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dao.TaskDAO.getTaskTypeJDOFromEntity(TaskDAO.java:625)	Change visibility of Method "TaskDAO.getTaskTypeJDOFromEntity(Entity)" to private	TaskDAO.getTaskTypeJDOFromEntity(Entity)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dao.ReportDAO.createReports(ReportDAO.java:117)	Method "ReportDAO.createReports(List<Report>)" has 0 references	ReportDAO.createReports(List<Report>)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.NationalAreaCodes.<init>(NationalAreaCodes.java:10)	Change visibility of Class "NationalAreaCodes" to default - May cause compile errors!	NationalAreaCodes	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.dto.NationalAreaCodes.NationalAreaCodes(NationalAreaCodes.java:30)	Constructor "NationalAreaCodes.NationalAreaCodes(String,String,String)" has 0 references	NationalAreaCodes.NationalAreaCodes(String,String,String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.TagInfo.isDeleted(TagInfo.java:75)	Method "TagInfo.isDeleted()" has 0 references	TagInfo.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.DataStoreObject.DataStoreObject(DataStoreObject.java:24)	Constructor "DataStoreObject.DataStoreObject(String,byte[],String)" has 0 references	DataStoreObject.DataStoreObject(String,byte[],String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.CustomField.isDeleted(CustomField.java:105)	Method "CustomField.isDeleted()" has 0 references	CustomField.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.CustomField.createdDate(CustomField.java:25)	Change visibility of Field "CustomField.createdDate" to private	CustomField.createdDate	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.ContactSkillSet.isDeleted(ContactSkillSet.java:64)	Method "ContactSkillSet.isDeleted()" has 0 references	ContactSkillSet.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.OAuthPresence.OAuthPresence(OAuthPresence.java:43)	Constructor "OAuthPresence.OAuthPresence(String,String,String,Date,Date,*,*,*,*)" has 0 references	OAuthPresence.OAuthPresence(String,String,String,Date,Date,*,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.FieldInfo.<init>(FieldInfo.java:6)	Class "FieldInfo" has 0 references	FieldInfo	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.UserChannel.<init>(UserChannel.java:14)	Class "UserChannel" has 0 references	UserChannel	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Task.Task(Task.java:42)	Constructor "Task.Task(String,String,String,Date,String,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*)" has 0 references	Task.Task(String,String,String,Date,String,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Tag.Tag(Tag.java:18)	Constructor "Tag.Tag(String,String)" has 0 references	Tag.Tag(String,String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.VerificationLink.VerificationLink(VerificationLink.java:64)	Constructor "VerificationLink.VerificationLink(String,String,Date,String)" has 0 references	VerificationLink.VerificationLink(String,String,Date,String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.FilterDetailsDTO.<init>(FilterDetailsDTO.java:12)	Class "FilterDetailsDTO" has 0 references	FilterDetailsDTO	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.NotificationConfiguration.NotificationConfiguration(NotificationConfiguration.java:51)	Constructor "NotificationConfiguration.NotificationConfiguration(Long,String,String,String,List<String>,*,*,*,*,*,*,*)" has 0 references	NotificationConfiguration.NotificationConfiguration(Long,String,String,String,List<String>,*,*,*,*,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.NotificationConfiguration.NotificationConfiguration(NotificationConfiguration.java:68)	Constructor "NotificationConfiguration.NotificationConfiguration(String,String,String,List<String>,*,*,*,*,*,*,*)" has 0 references	NotificationConfiguration.NotificationConfiguration(String,String,String,List<String>,*,*,*,*,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.UserSignature.UserSignature(UserSignature.java:44)	Constructor "UserSignature.UserSignature(String,String,String,String,Date,*,*,*)" has 0 references	UserSignature.UserSignature(String,String,String,String,Date,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.EmailTemplate.isDeleted(EmailTemplate.java:177)	Method "EmailTemplate.isDeleted()" has 0 references	EmailTemplate.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.EmailTemplate.isSignature(EmailTemplate.java:187)	Method "EmailTemplate.isSignature()" has 0 references	EmailTemplate.isSignature()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Deal.Deal(Deal.java:135)	Constructor "Deal.Deal(String,String,Double,String,String,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*)" has 0 references	Deal.Deal(String,String,Double,String,String,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Department.isDeleted(Department.java:65)	Method "Department.isDeleted()" has 0 references	Department.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.History.isDeleted(History.java:85)	Method "History.isDeleted()" has 0 references	History.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.History.isFlagged(History.java:109)	Method "History.isFlagged()" has 0 references	History.isFlagged()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.MailTemplateDTO.MailTemplateDTO(MailTemplateDTO.java:40)	Constructor "MailTemplateDTO.MailTemplateDTO(String,Date,String,String,String,*,*,*,*,*)" has 0 references	MailTemplateDTO.MailTemplateDTO(String,Date,String,String,String,*,*,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Group.isDeleted(Group.java:81)	Method "Group.isDeleted()" has 0 references	Group.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Report.Report(Report.java:69)	Constructor "Report.Report(String,String,Boolean,Date,Date,*,*,*,*,*,*,*,*,*,*,*,*)" has 0 references	Report.Report(String,String,Boolean,Date,Date,*,*,*,*,*,*,*,*,*,*,*,*)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Report.isStandardReport(Report.java:115)	Method "Report.isStandardReport()" has 0 references	Report.isStandardReport()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Report.ID(Report.java:20)	Change visibility of Field "Report.ID" to private	Report.ID	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.name(Report.java:22)	Change visibility of Field "Report.name" to private	Report.name	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.deleted(Report.java:25)	Change visibility of Field "Report.deleted" to private	Report.deleted	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.createdDate(Report.java:28)	Change visibility of Field "Report.createdDate" to private	Report.createdDate	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.lastUpdatedDate(Report.java:31)	Change visibility of Field "Report.lastUpdatedDate" to private	Report.lastUpdatedDate	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.entityTypes(Report.java:34)	Change visibility of Field "Report.entityTypes" to private	Report.entityTypes	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.optionalFilters(Report.java:37)	Change visibility of Field "Report.optionalFilters" to private	Report.optionalFilters	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.linkedTags(Report.java:40)	Change visibility of Field "Report.linkedTags" to private	Report.linkedTags	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.compulsoryFilters(Report.java:43)	Change visibility of Field "Report.compulsoryFilters" to private	Report.compulsoryFilters	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.chartAxes(Report.java:46)	Change visibility of Field "Report.chartAxes" to private	Report.chartAxes	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.columns(Report.java:49)	Change visibility of Field "Report.columns" to private	Report.columns	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.chartType(Report.java:51)	Change visibility of Field "Report.chartType" to private	Report.chartType	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.accountID(Report.java:53)	Change visibility of Field "Report.accountID" to private	Report.accountID	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.ownerID(Report.java:55)	Change visibility of Field "Report.ownerID" to private	Report.ownerID	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.department(Report.java:57)	Change visibility of Field "Report.department" to private	Report.department	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.departmentID(Report.java:59)	Change visibility of Field "Report.departmentID" to private	Report.departmentID	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Report.standardReport(Report.java:62)	Change visibility of Field "Report.standardReport" to private	Report.standardReport	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.isDeleted(Document.java:106)	Method "Document.isDeleted()" has 0 references	Document.isDeleted()	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.dto.Document.createdDate(Document.java:22)	Change visibility of Field "Document.createdDate" to private	Document.createdDate	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.lastUpdatedDate(Document.java:24)	Change visibility of Field "Document.lastUpdatedDate" to private	Document.lastUpdatedDate	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.ownerID(Document.java:26)	Change visibility of Field "Document.ownerID" to private	Document.ownerID	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.accountID(Document.java:28)	Change visibility of Field "Document.accountID" to private	Document.accountID	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.deleted(Document.java:30)	Change visibility of Field "Document.deleted" to private	Document.deleted	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.linkedContacts(Document.java:32)	Change visibility of Field "Document.linkedContacts" to private	Document.linkedContacts	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.linkedAccounts(Document.java:34)	Change visibility of Field "Document.linkedAccounts" to private	Document.linkedAccounts	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.linkedDeals(Document.java:36)	Change visibility of Field "Document.linkedDeals" to private	Document.linkedDeals	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.linkedTasks(Document.java:38)	Change visibility of Field "Document.linkedTasks" to private	Document.linkedTasks	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.dto.Document.departmentID(Document.java:40)	Change visibility of Field "Document.departmentID" to private	Document.departmentID	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.service.AuthenticationService.constructSignUpInfoToCMSForOAuth_v1(AuthenticationService.java:161)	Change visibility of Method "AuthenticationService.constructSignUpInfoToCMSForOAuth_v1(String,String,String,String,String)" to private	AuthenticationService.constructSignUpInfoToCMSForOAuth_v1(String,String,String,String,String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.service.AuthenticationService.getUserDetails_v1(AuthenticationService.java:489)	Change visibility of Method "AuthenticationService.getUserDetails_v1(StringBuilder,String,String,String)" to default	AuthenticationService.getUserDetails_v1(StringBuilder,String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.AuthenticationService.extractReqInfoFromContactAndContactSkillSetForJSCache_v2(AuthenticationService.java:562)	Change visibility of Method "AuthenticationService.extractReqInfoFromContactAndContactSkillSetForJSCache_v2(StringBuilder,String,String,Map<String,Object>,*)" to private	AuthenticationService.extractReqInfoFromContactAndContactSkillSetForJSCache_v2(StringBuilder,String,String,Map<String,Object>,*)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.service.AuthenticationService.getRoleAssignedToUser_v1(AuthenticationService.java:694)	Change visibility of Method "AuthenticationService.getRoleAssignedToUser_v1(StringBuilder,Map<String,Object>,*,*)" to private	AuthenticationService.getRoleAssignedToUser_v1(StringBuilder,Map<String,Object>,*,*)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.service.AuthenticationService.authenticateUser_v1(AuthenticationService.java:765)	Change visibility of Method "AuthenticationService.authenticateUser_v1(StringBuilder,String,String,String,*)" to private	AuthenticationService.authenticateUser_v1(StringBuilder,String,String,String,*)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.adaptavant.crm.service.AuthenticationService.createSessionForUser_v1(AuthenticationService.java:876)	Change visibility of Method "AuthenticationService.createSessionForUser_v1(HttpServletRequest,Account,Contact)" to default	AuthenticationService.createSessionForUser_v1(HttpServletRequest,Account,Contact)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.AuthenticationService.oauthToken1(AuthenticationService.java:74)	Field "AuthenticationService.oauthToken1" has 0 references	AuthenticationService.oauthToken1	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.service.AccountsService.getAccountById(AccountsService.java:187)	Change visibility of Method "AccountsService.getAccountById(Map<String,Object>,String)" to default	AccountsService.getAccountById(Map<String,Object>,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.updateDealInformationInContactIndex(URLFetchService.java:112)	Method "URLFetchService.updateDealInformationInContactIndex(String,String)" has 0 references	URLFetchService.updateDealInformationInContactIndex(String,String)	org.ucdetector.analyzeMarkerReference	
com.adaptavant.crm.service.URLFetchService.createSubscription(URLFetchService.java:135)	Change visibility of Method "URLFetchService.createSubscription(Map<String,Object>)" to default	URLFetchService.createSubscription(Map<String,Object>)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.updateSubscription(URLFetchService.java:197)	Change visibility of Method "URLFetchService.updateSubscription(Map<String,Object>)" to default	URLFetchService.updateSubscription(Map<String,Object>)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.cancelSubscription(URLFetchService.java:262)	Change visibility of Method "URLFetchService.cancelSubscription(Map<String,Object>)" to default	URLFetchService.cancelSubscription(Map<String,Object>)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.deleteAllPeopleAndCompaniesForContact(URLFetchService.java:327)	Change visibility of Method "URLFetchService.deleteAllPeopleAndCompaniesForContact(String,String,Integer)" to default	URLFetchService.deleteAllPeopleAndCompaniesForContact(String,String,Integer)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.associateTaskToContact(URLFetchService.java:348)	Change visibility of Method "URLFetchService.associateTaskToContact(String,String,String)" to default	URLFetchService.associateTaskToContact(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.dissociateTaskFromContact(URLFetchService.java:372)	Change visibility of Method "URLFetchService.dissociateTaskFromContact(String,String,String)" to default	URLFetchService.dissociateTaskFromContact(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.importContacts(URLFetchService.java:396)	Change visibility of Method "URLFetchService.importContacts(String,String)" to default	URLFetchService.importContacts(String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.closeAccount(URLFetchService.java:420)	Change visibility of Method "URLFetchService.closeAccount(String,String)" to default	URLFetchService.closeAccount(String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.associateTaskToAccounts(URLFetchService.java:445)	Change visibility of Method "URLFetchService.associateTaskToAccounts(String,String,String)" to default	URLFetchService.associateTaskToAccounts(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.associateDealToContact(URLFetchService.java:468)	Change visibility of Method "URLFetchService.associateDealToContact(String,String,String)" to default	URLFetchService.associateDealToContact(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.dissociateDealFromContact(URLFetchService.java:496)	Change visibility of Method "URLFetchService.dissociateDealFromContact(String,String,String)" to default	URLFetchService.dissociateDealFromContact(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.associateTaskToAccountsAndContacts(URLFetchService.java:522)	Change visibility of Method "URLFetchService.associateTaskToAccountsAndContacts(String,String,String)" to default	URLFetchService.associateTaskToAccountsAndContacts(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.dissociateTasksFromAccountsAndContacts(URLFetchService.java:546)	Change visibility of Method "URLFetchService.dissociateTasksFromAccountsAndContacts(String,String)" to default	URLFetchService.dissociateTasksFromAccountsAndContacts(String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.getLeadsByDateRange(URLFetchService.java:571)	Change visibility of Method "URLFetchService.getLeadsByDateRange(String,String,String,String,String,*,*)" to default	URLFetchService.getLeadsByDateRange(String,String,String,String,String,*,*)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.getCustomersByDateRange(URLFetchService.java:606)	Change visibility of Method "URLFetchService.getCustomersByDateRange(String,String,String,String,String,*,*)" to default	URLFetchService.getCustomersByDateRange(String,String,String,String,String,*,*)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.getArchivedLeadsByDateRange(URLFetchService.java:637)	Change visibility of Method "URLFetchService.getArchivedLeadsByDateRange(String,String,String,String,String,*,*,*)" to default	URLFetchService.getArchivedLeadsByDateRange(String,String,String,String,String,*,*,*)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.deActivateNewCustomer(URLFetchService.java:670)	Change visibility of Method "URLFetchService.deActivateNewCustomer(String,String,String)" to default	URLFetchService.deActivateNewCustomer(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.updateDealDocumentsInIndex(URLFetchService.java:696)	Change visibility of Method "URLFetchService.updateDealDocumentsInIndex(String,String)" to default	URLFetchService.updateDealDocumentsInIndex(String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.URLFetchToARAPI_v2(URLFetchService.java:716)	Change visibility of Method "URLFetchService.URLFetchToARAPI_v2(String,String,String)" to default	URLFetchService.URLFetchToARAPI_v2(String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.moveTaskToExistingAccount(URLFetchService.java:800)	Change visibility of Method "URLFetchService.moveTaskToExistingAccount(String,String)" to default	URLFetchService.moveTaskToExistingAccount(String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.URLFetch_v2(URLFetchService.java:823)	Change visibility of Method "URLFetchService.URLFetch_v2(String,String,String,String)" to default	URLFetchService.URLFetch_v2(String,String,String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.adaptavant.crm.service.URLFetchService.associateTaskToAccountInBulk(URLFetchService.java:907)	Change visibility of Method "URLFetchService.associateTaskToAccountInBulk(String,String)" to default	URLFetchService.associateTaskToAccountInBulk(String,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
